Total Median Housing values (DOLLARS),state,county,tract,block group,Total Median contract rent (DOLLARS),Total Population 25 years and older that have less than a college education,Total Population that is 25 years and older ,Total Median Gross Rent As A Percentage Of Household Income In The Past 12 Months (Dollars),Total below povery line (population whose poverty level is determined),Total Population for whom poverty status is determined,Total Number of Vacant Housing Units,Total Number of Housing Units,Total Number of Owner per housing unit,Total Number of Renter per housing unit,Total Number of Occupied Housing Units,Total number of person(only Hisapnic),Total number of person(only White),Total number of person(only Black or African American),Total population,Year
76800,36,029,010500,2,-666666666,183,604,-666666666.0,102,798,0,367,342,25,367,46,498,225,798,2016
73500,36,029,010500,3,546,177,504,23.5,87,718,106,447,255,86,341,53,587,75,718,2016
87400,36,029,010600,1,590,477,727,31.8,67,1082,23,503,243,237,480,26,689,220,1082,2016
93900,36,029,010600,2,741,608,1167,24.1,72,1509,81,739,499,159,658,53,1316,130,1509,2016
88900,36,029,010700,1,671,439,797,42.9,164,1060,107,641,366,168,534,7,823,159,1060,2016
91700,36,029,010700,2,664,222,492,23.1,35,613,0,297,258,39,297,20,519,74,618,2016
87700,36,029,010700,3,674,307,436,36.4,58,561,75,352,228,49,277,0,422,139,561,2016
119400,36,029,010803,1,365,393,992,28.2,116,1297,11,574,501,62,563,26,1252,33,1310,2016
99200,36,029,010803,2,571,448,646,18.8,10,531,15,315,158,142,300,0,701,9,717,2016
154500,36,029,010804,1,500,493,1278,24.1,128,1645,53,764,536,175,711,10,1594,23,1653,2016
151400,36,029,010804,2,756,744,1790,26.4,126,2144,57,1134,848,229,1077,31,2074,21,2144,2016
135700,36,029,010805,1,809,959,1584,18.1,132,2073,0,906,849,57,906,63,2073,0,2073,2016
113300,36,029,010805,2,-666666666,478,785,-666666666.0,13,1005,0,445,368,77,445,27,1005,0,1005,2016
134100,36,029,010805,3,738,603,1401,24.8,49,1942,0,802,605,197,802,0,1938,2,1942,2016
123600,36,029,010807,1,785,700,1651,31.5,350,2217,30,1071,515,526,1041,125,1743,244,2217,2016
127100,36,029,010807,2,-666666666,244,480,-666666666.0,0,539,0,301,284,17,301,17,515,11,539,2016
121400,36,029,010807,3,647,482,733,25.1,59,880,39,465,237,189,426,88,792,26,880,2016
115500,36,029,010807,4,802,723,1181,50.0,190,1535,0,674,406,268,674,0,1328,31,1535,2016
128900,36,029,010808,1,655,576,1070,35.0,174,1208,33,614,413,168,581,21,1280,24,1323,2016
112400,36,029,010808,2,823,561,1501,22.9,319,2028,56,1044,314,674,988,109,1299,150,2054,2016
-666666666,36,029,010808,3,978,37,128,41.7,20,138,0,78,0,78,78,0,122,16,138,2016
112700,36,029,010808,4,877,87,255,39.9,6,361,27,193,87,79,166,46,361,0,361,2016
118600,36,029,010809,1,962,361,1042,22.4,24,1489,26,597,487,84,571,129,1474,0,1489,2016
140900,36,029,010809,2,-666666666,479,1323,-666666666.0,11,1747,17,753,718,18,736,43,1711,0,1747,2016
87900,36,029,010901,1,-666666666,144,343,-666666666.0,10,448,67,298,209,22,231,12,410,6,448,2016
96900,36,029,010901,2,579,365,768,30.8,64,1068,0,517,451,66,517,15,1044,15,1068,2016
82500,36,029,010901,3,447,381,594,18.9,108,832,0,349,293,56,349,78,746,8,832,2016
121000,36,029,010902,1,825,244,722,28.1,148,950,0,536,138,398,536,16,830,104,950,2016
120500,36,029,010902,2,754,637,1100,45.0,99,1207,88,802,424,290,714,0,1075,132,1207,2016
103700,36,029,010902,3,-666666666,549,1203,-666666666.0,91,1609,0,645,591,54,645,11,1609,0,1609,2016
113100,36,029,010902,4,778,394,758,47.9,164,838,46,592,113,433,546,49,684,154,838,2016
86700,36,029,011000,1,1042,254,459,26.8,13,546,21,276,215,40,255,0,486,0,546,2016
84300,36,029,011000,2,663,201,426,17.5,98,600,53,291,181,57,238,15,559,20,616,2016
76500,36,029,011000,3,625,326,493,19.2,185,718,49,329,190,90,280,0,635,27,718,2016
81000,36,029,011100,1,608,602,1107,50.0,137,1547,60,686,593,33,626,14,1468,93,1563,2016
82800,36,029,011100,2,725,297,476,17.8,40,617,24,316,247,45,292,18,611,0,617,2016
165600,36,029,011200,1,395,1094,2544,32.2,160,3069,39,1623,1163,421,1584,0,3042,0,3069,2016
154400,36,029,011200,2,706,222,545,21.8,81,724,72,404,249,83,332,12,712,0,724,2016
142700,36,029,011200,3,545,331,886,17.1,42,1331,37,567,320,210,530,0,1331,0,1331,2016
213300,36,029,011200,4,713,268,1094,50.0,0,1610,0,622,549,73,622,33,1555,22,1610,2016
103000,36,029,011300,1,622,708,1640,35.1,343,2108,101,1181,706,374,1080,42,1789,341,2146,2016
94200,36,029,011300,2,538,334,582,36.9,86,631,0,318,234,84,318,0,631,0,631,2016
120900,36,029,011300,3,736,709,1558,31.8,244,2085,60,916,736,120,856,15,1987,0,2085,2016
94900,36,029,011400,1,552,213,541,32.3,80,826,4,334,198,132,330,21,729,33,826,2016
87500,36,029,011400,2,534,443,900,19.8,311,1463,141,708,345,222,567,99,1204,176,1463,2016
87500,36,029,011500,1,600,307,562,40.0,118,876,18,364,286,60,346,39,866,0,876,2016
82400,36,029,011500,2,476,214,442,14.4,17,640,43,324,205,76,281,46,578,41,640,2016
106100,36,029,011600,1,728,352,1051,20.4,27,1312,60,768,318,390,708,36,1240,0,1312,2016
110600,36,029,011600,2,640,243,583,32.8,37,811,15,330,291,24,315,9,802,0,811,2016
95400,36,029,011700,1,530,183,435,36.5,34,520,0,317,230,87,317,0,509,0,520,2016
129600,36,029,011700,2,574,370,1121,30.5,188,1776,26,622,479,117,596,28,1759,0,1776,2016
141600,36,029,011700,3,650,730,1440,23.9,128,1504,95,1067,461,511,972,108,1625,8,1668,2016
122500,36,029,011800,1,555,566,951,32.8,48,1334,0,544,399,145,544,11,1328,0,1334,2016
135500,36,029,011800,2,510,126,668,17.8,36,875,28,427,319,80,399,22,853,0,875,2016
148400,36,029,011800,3,680,378,1035,29.9,38,1515,103,743,435,205,640,8,1448,59,1515,2016
119700,36,029,012001,1,655,362,1126,50.0,226,1656,50,758,549,159,708,0,1613,23,1656,2016
143200,36,029,012001,2,709,463,1490,24.6,155,2094,26,834,683,125,808,135,1966,0,2094,2016
157100,36,029,012001,3,880,213,503,28.5,82,697,0,264,216,48,264,0,704,0,715,2016
141400,36,029,012002,1,565,275,652,50.0,80,828,42,430,317,71,388,0,805,0,828,2016
156400,36,029,012002,2,881,655,1879,24.1,14,2555,71,1081,897,113,1010,18,2475,34,2555,2016
149200,36,029,012003,1,1024,744,1648,21.1,139,2187,23,969,852,94,946,39,2127,3,2187,2016
164600,36,029,012003,2,-666666666,724,2055,-666666666.0,107,2841,0,1160,1105,55,1160,32,2833,0,2861,2016
66600,36,029,012300,1,427,116,254,35.9,243,491,72,264,115,77,192,72,396,1,491,2016
61700,36,029,012300,2,578,378,629,29.8,132,869,65,428,218,145,363,9,732,137,869,2016
60300,36,029,012300,3,397,203,426,24.9,58,723,89,384,150,145,295,67,650,54,723,2016
59800,36,029,012300,4,444,392,614,21.3,290,994,104,589,153,332,485,200,734,90,994,2016
57600,36,029,012400,1,843,222,340,34.7,173,516,21,232,113,98,211,126,315,29,516,2016
67600,36,029,012400,2,480,703,1107,35.9,386,1588,190,995,478,327,805,164,1451,75,1617,2016
151100,36,029,012501,1,467,338,588,18.7,222,718,39,456,84,333,417,57,695,0,718,2016
89600,36,029,012501,2,470,156,416,30.7,140,629,44,341,110,187,297,10,606,0,629,2016
113300,36,029,012501,3,555,622,1087,28.4,205,1663,142,827,353,332,685,27,1646,2,1663,2016
96300,36,029,012501,4,702,352,649,38.4,160,934,43,387,213,131,344,44,865,27,934,2016
111600,36,029,012501,5,513,259,504,23.5,54,618,0,305,197,108,305,44,591,0,618,2016
117600,36,029,012502,1,550,325,753,33.8,107,975,0,428,310,118,428,51,975,0,975,2016
96600,36,029,012502,2,547,388,727,14.5,49,939,15,435,309,111,420,8,896,7,939,2016
87700,36,029,012800,1,549,407,687,35.9,105,930,54,467,235,178,413,67,836,12,935,2016
93300,36,029,012800,2,554,348,581,37.9,213,791,66,466,163,237,400,4,756,22,791,2016
97900,36,029,012800,3,625,254,567,25.2,96,890,5,336,224,107,331,34,858,5,890,2016
112000,36,029,012901,1,-666666666,298,521,12.6,15,626,0,308,235,73,308,24,626,0,626,2016
127300,36,029,012901,2,519,452,743,33.1,84,1043,42,471,335,94,429,14,996,11,1043,2016
141400,36,029,012901,3,822,778,1876,22.8,134,2284,47,1166,651,468,1119,105,2274,0,2303,2016
112900,36,029,012901,4,470,351,849,44.6,177,1205,50,535,337,148,485,77,1114,0,1205,2016
124400,36,029,012901,5,691,509,1032,23.1,390,1594,0,736,243,493,736,22,1439,28,1608,2016
182200,36,029,012902,1,-666666666,337,1217,-666666666.0,80,1628,9,626,606,11,617,21,1577,31,1628,2016
159400,36,029,012902,2,338,685,1431,26.7,228,1644,82,1090,429,579,1008,10,1689,25,1717,2016
123400,36,029,013001,1,664,355,721,23.8,123,1011,0,501,320,181,501,0,934,0,1011,2016
114500,36,029,013001,2,596,198,500,23.9,15,597,0,344,243,101,344,3,591,0,597,2016
81200,36,029,013001,3,549,381,520,18.2,184,786,65,351,163,123,286,0,692,13,786,2016
112500,36,029,013001,4,625,196,457,12.5,35,617,0,283,246,37,283,0,636,0,659,2016
117600,36,029,013002,1,870,723,1943,43.2,363,2724,0,1211,1045,166,1211,41,2623,69,2787,2016
159700,36,029,013002,2,917,173,841,35.8,46,1097,0,469,407,62,469,38,1070,0,1097,2016
119600,36,029,013002,3,963,908,1697,50.0,144,1842,14,783,547,222,769,0,2019,7,2026,2016
195400,36,029,013101,1,2093,79,1229,26.3,36,1790,43,763,637,83,720,13,1724,0,1790,2016
134900,36,029,013101,2,707,627,1826,25.8,119,2591,52,1195,775,368,1143,27,2421,182,2603,2016
117200,36,029,013101,3,-666666666,260,581,-666666666.0,40,813,0,328,286,42,328,0,792,0,813,2016
152800,36,029,013101,4,-666666666,267,728,-666666666.0,0,869,0,383,369,14,383,44,844,0,869,2016
138000,36,029,013101,5,-666666666,63,329,-666666666.0,0,413,14,220,155,51,206,0,394,0,413,2016
195900,36,029,013102,1,-666666666,316,670,-666666666.0,165,1095,13,380,367,0,367,16,1079,0,1095,2016
147300,36,029,013102,2,-666666666,575,1698,-666666666.0,39,2311,83,1000,866,51,917,16,2294,0,2311,2016
144400,36,029,013102,3,-666666666,127,634,-666666666.0,0,871,74,395,321,0,321,69,859,0,871,2016
210600,36,029,013102,4,-666666666,248,1069,-666666666.0,129,1354,0,537,537,0,537,0,1392,20,1412,2016
206700,36,029,013102,5,-666666666,545,1588,-666666666.0,35,2650,41,844,791,12,803,22,2657,26,2695,2016
120300,36,029,013201,1,758,795,1711,24.3,448,2606,0,1087,429,658,1087,242,2450,50,2633,2016
187200,36,029,013201,2,629,578,1777,30.1,134,2387,38,962,879,45,924,17,2402,13,2432,2016
125300,36,029,013201,3,906,354,720,27.8,27,956,40,456,356,60,416,1,943,0,956,2016
218600,36,029,013202,1,712,441,1346,26.1,75,1587,67,702,425,210,635,21,1713,16,1750,2016
192000,36,029,013202,2,588,546,2452,50.0,136,3479,60,1328,1208,60,1268,81,3375,31,3479,2016
155200,36,029,013300,1,925,180,1002,35.3,48,1464,41,589,482,66,548,52,1429,11,1464,2016
140000,36,029,013300,2,617,129,434,31.6,0,548,41,340,154,145,299,27,522,17,548,2016
143200,36,029,013300,3,608,84,411,21.0,48,582,0,240,201,39,240,11,582,0,582,2016
138400,36,029,013300,4,688,188,604,32.8,44,1032,0,356,257,99,356,97,962,0,1032,2016
170100,36,029,013400,1,-666666666,29,437,-666666666.0,0,537,0,299,271,28,299,0,477,0,537,2016
147200,36,029,013400,2,644,119,572,17.5,0,874,0,343,203,140,343,14,860,0,889,2016
233600,36,029,013400,3,575,158,708,11.6,108,1102,0,403,222,181,403,19,1089,0,1102,2016
173000,36,029,013400,4,796,180,688,20.5,37,1245,56,489,165,268,433,23,1219,0,1256,2016
151500,36,029,013400,5,748,596,1976,43.4,225,2693,0,1195,962,233,1195,44,2609,0,2693,2016
180500,36,029,013501,1,789,666,2034,26.2,33,2901,43,1175,804,328,1132,118,2812,60,2903,2016
260600,36,029,013501,2,-666666666,224,945,-666666666.0,63,1287,49,533,484,0,484,0,1272,0,1287,2016
233200,36,029,013501,3,853,598,2318,27.7,47,2542,75,1214,964,175,1139,95,2714,24,2898,2016
314600,36,029,013502,1,-666666666,261,1299,44.3,77,2026,0,710,606,104,710,54,1901,0,2026,2016
310100,36,029,013502,2,-666666666,87,1326,-666666666.0,0,2120,10,666,656,0,656,33,2009,0,2120,2016
286900,36,029,013502,3,-666666666,218,1470,-666666666.0,0,2209,0,701,701,0,701,13,2155,15,2209,2016
260300,36,029,013502,4,-666666666,172,707,-666666666.0,11,845,0,366,335,31,366,0,845,0,845,2016
220300,36,029,013600,1,743,135,747,22.5,17,1050,35,514,339,140,479,0,1042,0,1050,2016
232000,36,029,013600,2,1099,69,617,29.2,29,924,80,474,254,140,394,22,924,0,924,2016
218100,36,029,013600,3,866,95,673,32.4,18,872,0,368,269,99,368,53,829,41,872,2016
156400,36,029,013701,1,661,346,1037,50.0,131,1210,53,566,436,77,513,0,1192,0,1210,2016
124900,36,029,013701,2,851,603,1602,19.8,127,2312,53,1014,643,318,961,55,2230,19,2312,2016
160700,36,029,013701,3,835,165,583,16.9,36,735,0,416,231,185,416,0,714,7,757,2016
177500,36,029,013701,4,807,564,1446,18.5,79,2012,56,892,704,132,836,33,1939,57,2012,2016
245300,36,029,013702,1,865,439,2088,26.3,65,3480,15,1088,987,86,1073,70,3337,0,3480,2016
205200,36,029,013702,2,983,554,2044,23.8,93,2616,212,1471,545,714,1259,44,2479,65,2616,2016
219600,36,029,013800,1,539,625,1831,21.9,201,2718,15,1015,869,131,1000,70,2672,0,2718,2016
220800,36,029,013800,2,275,102,411,27.5,30,525,0,265,220,45,265,0,525,0,525,2016
201100,36,029,013800,3,687,507,2084,19.9,298,2988,0,1205,948,257,1205,0,2913,21,2988,2016
323200,36,029,013800,4,-666666666,254,472,-666666666.0,110,742,48,296,219,29,248,34,743,1,777,2016
260700,36,029,013800,5,-666666666,88,775,-666666666.0,49,934,0,361,346,15,361,0,892,0,934,2016
193800,36,029,013900,1,651,266,1447,23.3,156,2109,96,973,685,192,877,16,2022,4,2109,2016
196700,36,029,014000,1,846,113,1007,14.9,22,1320,69,674,476,129,605,27,1286,0,1320,2016
158200,36,029,014000,2,607,625,1712,23.6,104,2167,47,930,640,243,883,31,2397,36,2448,2016
224000,36,029,014101,1,-666666666,406,1128,-666666666.0,57,1499,35,654,577,42,619,0,1482,2,1500,2016
218300,36,029,014101,2,716,383,1421,34.9,102,1933,43,839,709,87,796,53,1865,0,1933,2016
223100,36,029,014101,3,575,861,2084,17.5,61,2799,95,1194,1031,68,1099,26,2773,0,2799,2016
216500,36,029,014102,1,515,625,1814,36.1,144,2319,53,972,799,120,919,0,2318,1,2319,2016
228800,36,029,014102,2,768,868,2461,44.4,125,3151,18,1338,1075,245,1320,0,3098,0,3151,2016
179900,36,029,014204,1,1094,832,2280,46.3,190,2701,50,1389,829,510,1339,36,2815,10,2871,2016
214300,36,029,014204,2,-666666666,442,891,-666666666.0,60,1193,35,512,430,47,477,30,1203,0,1211,2016
236900,36,029,014206,1,-666666666,581,1972,-666666666.0,94,3124,51,1111,1060,0,1060,0,3147,0,3161,2016
231000,36,029,014206,2,-666666666,484,1473,-666666666.0,98,2419,0,759,701,58,759,26,2401,0,2419,2016
248700,36,029,014206,3,-666666666,229,1133,-666666666.0,3,1838,0,590,570,20,590,0,1837,1,1838,2016
173500,36,029,014207,1,941,401,833,27.4,48,898,0,488,353,135,488,0,950,35,985,2016
223600,36,029,014207,2,571,205,1133,23.5,0,1613,12,631,575,44,619,52,1587,0,1613,2016
203500,36,029,014207,3,670,559,2074,29.5,143,2827,0,1248,686,562,1248,59,2598,186,2827,2016
176600,36,029,014208,1,917,452,1090,11.9,62,1134,34,487,374,79,453,0,1278,21,1333,2016
215100,36,029,014208,2,514,533,1219,19.7,28,1679,0,667,604,63,667,0,1709,0,1714,2016
256200,36,029,014208,3,-666666666,296,1655,-666666666.0,10,2571,27,889,844,18,862,54,2380,201,2581,2016
138900,36,029,014209,1,-666666666,346,885,27.5,19,1195,20,521,423,78,501,0,1161,34,1195,2016
186200,36,029,014209,2,475,402,1261,18.5,30,1813,21,692,607,64,671,73,1749,23,1813,2016
228300,36,029,014209,3,-666666666,120,661,-666666666.0,28,931,21,358,323,14,337,6,914,0,931,2016
154100,36,029,014300,1,-666666666,192,968,-666666666.0,23,1328,0,527,481,46,527,0,1363,1,1377,2016
143900,36,029,014300,2,805,371,1200,37.8,91,1771,0,697,547,150,697,0,1658,37,1771,2016
134600,36,029,014300,3,-666666666,312,863,-666666666.0,15,1134,0,480,480,0,480,50,1043,21,1144,2016
116200,36,029,014300,4,489,212,496,18.7,16,575,64,431,183,184,367,0,575,0,575,2016
114200,36,029,014300,5,460,434,865,31.3,22,1313,0,514,422,92,514,0,1005,0,1313,2016
58400,36,029,000110,1,511,120,271,32.5,33,409,74,233,129,30,159,20,423,0,424,2016
-666666666,36,029,000110,2,-666666666,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,2016
52600,36,029,000110,3,560,438,682,24.3,376,1138,39,409,220,150,370,422,539,176,1150,2016
60600,36,029,000110,4,586,467,911,36.2,329,1360,48,570,281,241,522,272,1080,41,1360,2016
63900,36,029,000200,1,522,598,853,26.0,371,1241,82,585,206,297,503,176,1003,10,1252,2016
62500,36,029,000200,2,535,227,452,50.0,246,638,38,308,176,94,270,118,436,50,647,2016
60700,36,029,000200,3,483,499,884,30.3,299,1329,69,626,296,261,557,44,1150,147,1329,2016
54700,36,029,000200,4,484,340,558,45.2,320,918,9,385,168,208,376,267,686,17,918,2016
31500,36,029,000500,1,508,447,644,42.5,317,917,165,582,254,163,417,158,815,0,917,2016
42100,36,029,000500,2,489,316,531,42.7,450,1039,72,446,240,134,374,217,867,20,1054,2016
75500,36,029,000600,1,528,404,1224,22.5,326,1734,15,743,450,278,728,61,1674,0,1734,2016
93500,36,029,000600,2,-666666666,253,859,-666666666.0,2,1103,60,542,434,48,482,0,1102,1,1103,2016
80900,36,029,000600,3,610,366,723,21.8,144,1011,91,500,361,48,409,210,741,190,1011,2016
89000,36,029,000600,4,498,77,566,27.0,255,830,0,385,273,112,385,1,579,256,838,2016
133200,36,029,000700,1,-666666666,99,392,-666666666.0,105,629,37,249,169,43,212,9,629,0,629,2016
110800,36,029,000700,2,518,219,613,20.3,17,841,57,411,273,81,354,14,804,0,841,2016
109400,36,029,000700,3,-666666666,202,459,-666666666.0,7,688,0,255,249,6,255,8,648,7,688,2016
106100,36,029,000700,4,597,291,784,23.6,11,876,79,476,223,174,397,6,987,10,1003,2016
110100,36,029,000700,5,470,148,403,29.4,26,498,21,268,187,60,247,34,487,4,498,2016
90600,36,029,000800,1,571,249,582,50.0,66,774,59,395,285,51,336,0,777,0,782,2016
76900,36,029,000800,2,535,455,1032,20.8,137,1533,92,749,431,226,657,53,1475,67,1550,2016
86400,36,029,000800,3,605,454,1168,40.5,394,1650,43,678,390,245,635,177,1512,22,1650,2016
136800,36,029,000800,4,-666666666,161,457,-666666666.0,54,621,0,237,218,19,237,6,615,0,621,2016
83200,36,029,000900,1,627,168,359,45.6,145,574,0,259,161,98,259,84,490,0,574,2016
91300,36,029,000900,2,611,236,808,13.5,33,999,0,431,268,163,431,51,915,38,1004,2016
85200,36,029,000900,3,553,221,572,18.8,94,907,9,416,171,236,407,151,827,21,907,2016
108300,36,029,014400,1,522,572,994,32.1,303,1367,116,813,373,324,697,21,1286,1,1384,2016
116200,36,029,014400,2,547,129,354,20.3,0,440,0,222,153,69,222,0,440,0,440,2016
127800,36,029,014400,3,536,184,622,21.5,98,955,19,455,247,189,436,29,982,0,985,2016
101000,36,029,014400,4,634,474,900,19.0,270,1231,115,591,284,192,476,158,1187,0,1231,2016
140000,36,029,014501,1,481,845,1585,22.5,190,2047,30,912,784,98,882,152,1819,9,2054,2016
114600,36,029,014501,2,638,434,1064,31.1,51,1607,0,645,488,157,645,0,1579,0,1607,2016
76300,36,029,014502,1,487,241,477,22.5,179,868,126,578,60,392,452,0,868,0,868,2016
94800,36,029,014502,2,607,510,979,30.1,374,1484,9,651,346,296,642,144,1349,0,1484,2016
162300,36,029,014601,1,480,141,785,14.9,116,1239,0,544,287,257,544,0,999,175,1239,2016
212900,36,029,014601,2,1324,198,1550,19.6,52,2304,38,963,671,254,925,0,2141,17,2304,2016
204100,36,029,014601,3,1532,150,547,30.3,29,807,0,272,199,73,272,0,771,0,807,2016
173100,36,029,014601,4,306,361,834,27.6,25,1096,0,453,406,47,453,36,1045,15,1096,2016
308900,36,029,014603,1,1221,329,1778,23.5,64,2611,29,967,876,62,938,0,2266,9,2611,2016
244900,36,029,014603,2,1813,200,766,23.5,8,1069,0,413,382,31,413,19,998,71,1069,2016
269400,36,029,014603,3,-666666666,57,480,-666666666.0,8,639,28,290,221,41,262,14,586,0,639,2016
398100,36,029,014604,1,2781,205,1575,37.2,16,2436,60,850,740,50,790,40,2201,0,2436,2016
327300,36,029,014604,2,987,280,1845,46.9,60,2832,38,1068,791,239,1030,140,2486,0,2832,2016
330000,36,029,014604,3,691,379,1347,31.4,54,2093,0,676,562,114,676,65,1979,9,2093,2016
287400,36,029,014604,4,955,99,642,50.0,34,872,0,373,321,52,373,13,859,13,872,2016
183000,36,029,014701,1,826,128,603,21.9,0,895,0,361,333,28,361,0,859,0,895,2016
339200,36,029,014701,2,-666666666,152,757,-666666666.0,50,1244,27,403,376,0,376,16,1209,9,1244,2016
230400,36,029,014701,3,494,799,2259,21.5,197,3196,68,1285,1113,104,1217,115,3027,27,3205,2016
232600,36,029,014702,1,408,172,727,24.4,85,981,0,376,242,134,376,24,918,9,990,2016
205600,36,029,014702,2,514,331,1208,19.6,182,1497,16,654,377,261,638,87,1666,33,1735,2016
290300,36,029,014702,3,-666666666,115,901,-666666666.0,14,1446,15,490,456,19,475,0,1363,0,1446,2016
112800,36,029,014702,4,953,494,1267,38.3,177,1524,121,852,637,94,731,0,1524,0,1524,2016
287200,36,029,014702,5,862,427,1826,21.9,10,2643,43,952,791,118,909,43,2353,3,2649,2016
122200,36,029,014801,1,528,375,788,17.0,51,1243,0,478,318,160,478,33,1133,0,1243,2016
119600,36,029,014801,2,475,355,952,24.3,47,1218,24,617,301,292,593,9,1168,0,1218,2016
180700,36,029,014803,1,629,245,775,14.4,16,1139,0,415,327,88,415,0,1139,0,1139,2016
146400,36,029,014803,2,-666666666,551,938,-666666666.0,45,1294,78,563,463,22,485,10,1226,40,1294,2016
118400,36,029,014803,3,508,597,1362,13.8,44,1749,40,841,705,96,801,0,1669,23,1749,2016
154900,36,029,014803,4,714,605,1351,24.2,87,2020,9,829,700,120,820,16,1933,83,2044,2016
151500,36,029,014901,1,629,394,1013,21.1,131,1351,27,644,404,213,617,0,1323,17,1357,2016
98000,36,029,014901,2,601,369,870,35.0,166,1239,40,611,373,198,571,5,1206,5,1239,2016
162200,36,029,014903,1,-666666666,314,994,-666666666.0,163,1463,33,564,497,34,531,18,1395,0,1463,2016
180800,36,029,014903,2,-666666666,199,432,-666666666.0,11,555,0,209,198,11,209,0,555,0,555,2016
172100,36,029,014903,3,666,726,1978,22.1,132,2604,79,1136,870,187,1057,69,2452,0,2604,2016
178800,36,029,014903,4,-666666666,274,666,-666666666.0,0,965,11,373,329,33,362,0,965,0,965,2016
-666666666,36,029,014904,1,-666666666,1259,1736,-666666666.0,0,0,0,0,0,0,0,238,829,1017,2052,2016
168800,36,029,015001,1,-666666666,617,1515,-666666666.0,196,2078,43,841,769,29,798,36,2078,0,2078,2016
227000,36,029,015001,2,-666666666,701,1889,-666666666.0,0,2669,0,958,915,43,958,0,2658,11,2669,2016
140600,36,029,015001,3,-666666666,293,551,-666666666.0,33,617,37,382,295,50,345,107,617,0,617,2016
